incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,latitude,longitude
141291069,2015-03-07,2023-04-30T07:45:00.000-04:00,BRONX,40,2,,false,,,,25-44,M,BLACK,40.81370960500004,-73.92318461399998
141291070,2015-03-07,2023-04-30T23:36:00.000-04:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK HISPANIC,40.70324964400004,-73.94427542499994
141291071,2015-03-08,2023-04-30T05:05:00.000-04:00,QUEENS,113,0,,false,25-44,M,BLACK,18-24,M,BLACK,40.688065462000054,-73.77752335099996
141298010,2015-03-08,2023-04-30T22:30:00.000-04:00,BRONX,52,0,,false,<18,M,BLACK HISPANIC,<18,M,BLACK HISPANIC,40.862753928000075,-73.90449187399997
141298011,2015-03-06,2023-04-30T12:45:00.000-04:00,QUEENS,100,0,MULTI DWELL - PUBLIC HOUS,true,18-24,M,BLACK,18-24,M,BLACK,40.592479439000044,-73.79969621899994
141298012,2015-03-06,2023-04-30T14:51:00.000-04:00,QUEENS,109,0,PVT HOUSE,true,25-44,M,ASIAN / PACIFIC ISLANDER,25-44,F,ASIAN / PACIFIC ISLANDER,40.758450792000076,-73.81543006699997
141304492,2015-03-09,2023-04-30T17:30:00.000-04:00,STATEN ISLAND,121,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,18-24,F,WHITE,40.63898537500006,-74.17125343299995
141310963,2015-03-09,2023-04-30T20:45:00.000-04:00,MANHATTAN,9,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,BLACK,40.72550137500008,-73.97471820599998
141334179,2015-03-10,2023-04-30T17:24:00.000-04:00,QUEENS,107,0,,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK,40.71300260100003,-73.81916736099998
141351409,2015-03-11,2023-04-30T16:26:00.000-04:00,BROOKLYN,71,0,,false,,,,25-44,M,BLACK,40.661872483000025,-73.93992637199995
141351410,2015-03-11,2023-04-30T12:20:00.000-04:00,QUEENS,100,0,,false,25-44,M,BLACK,25-44,M,BLACK,40.58866740700006,-73.81318458399994
141358980,2015-03-12,2023-04-30T01:53:00.000-04:00,BROOKLYN,77,0,MULTI DWELL - APT BUILD,false,,,,45-64,F,BLACK,40.67335525800007,-73.94878233299994
141358981,2015-03-12,2023-04-30T01:23:00.000-04:00,BRONX,47,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,40.86969329100003,-73.84450805499995
141370260,2015-03-07,2023-04-30T03:00:00.000-04:00,BRONX,41,0,,false,,,,25-44,M,BLACK,40.82182009700006,-73.89587228499994
141377721,2015-03-13,2023-04-30T01:15:00.000-04:00,BRONX,47,0,PVT HOUSE,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,40.905238636000036,-73.84557551599994
141392654,2015-03-13,2023-04-30T16:59:00.000-04:00,BROOKLYN,67,0,,false,18-24,M,BLACK,18-24,M,BLACK,40.650302176000025,-73.94951943199999
141392655,2015-03-14,2023-04-30T01:50:00.000-04:00,BROOKLYN,67,0,,false,18-24,M,BLACK,18-24,M,BLACK,40.656049461000066,-73.92983141299999
141392656,2015-03-14,2023-04-30T03:26:00.000-04:00,BRONX,41,0,,false,,,,18-24,M,BLACK HISPANIC,40.823944932000074,-73.89487262899996
141392657,2015-03-14,2023-04-30T03:45:00.000-04:00,BRONX,42,0,,false,18-24,M,BLACK,25-44,M,BLACK HISPANIC,40.837225973000045,-73.88729340799995
141392923,2015-03-14,2023-04-30T19:46:00.000-04:00,BROOKLYN,60,0,,false,18-24,M,BLACK HISPANIC,18-24,M,BLACK,40.57916181000007,-74.00037110599999
141397285,2015-03-15,2023-04-30T02:15:00.000-04:00,QUEENS,113,0,,false,18-24,M,BLACK,18-24,M,BLACK HISPANIC,40.682334309000055,-73.77981596899997
141397286,2015-03-15,2023-04-30T05:15:00.000-04:00,BROOKLYN,75,0,,false,,,,18-24,M,BLACK,40.672090869000044,-73.89015653099995
141401452,2015-03-15,2023-04-30T15:47:00.000-04:00,MANHATTAN,32,0,,false,25-44,M,BLACK,45-64,M,BLACK,40.816952006000065,-73.93869758599999
141406522,2015-03-14,2023-04-30T01:09:00.000-04:00,QUEENS,104,0,COMMERCIAL BLDG,true,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,40.70451944600006,-73.89347130599998
141407013,2015-03-14,2023-04-30T15:00:00.000-04:00,BROOKLYN,76,0,MULTI DWELL - PUBLIC HOUS,true,,,,18-24,M,BLACK,40.68354945300007,-73.98849451599995
141407014,2015-03-13,2023-04-30T20:26:00.000-04:00,BRONX,52,0,GROCERY/BODEGA,true,<18,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,40.86538438900004,-73.89320254999996
141423000,2015-03-16,2023-04-30T18:36:00.000-04:00,MANHATTAN,32,0,,false,18-24,M,BLACK,65+,F,BLACK,40.81729033800008,-73.93854034299994
141431203,2015-03-17,2023-04-30T16:04:00.000-04:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,25-44,M,BLACK HISPANIC,40.80951031300003,-73.93582017499995
141435891,2015-03-17,2023-04-30T15:45:00.000-04:00,BROOKLYN,75,0,,false,18-24,M,BLACK,<18,M,BLACK,40.67164375800007,-73.86336097399999
141503951,2015-03-19,2023-04-30T00:47:00.000-04:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS,false,25-44,F,BLACK,18-24,M,BLACK,40.856654320000075,-73.84387022399994
141546441,2015-03-20,2023-04-30T18:05:00.000-04:00,BROOKLYN,68,0,PVT HOUSE,false,<18,M,WHITE,<18,F,WHITE,40.62325724600004,-74.00616025899996
141546442,2015-03-21,2023-04-30T15:45:00.000-04:00,BROOKLYN,70,0,,false,18-24,M,BLACK,<18,F,ASIAN / PACIFIC ISLANDER,40.63438016600003,-73.96408023899994
141546978,2015-03-21,2023-04-30T23:15:00.000-04:00,MANHATTAN,26,0,MULTI DWELL - APT BUILD,false,65+,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,40.813131164000026,-73.95416747999997
141546979,2015-03-22,2023-04-30T01:12:00.000-04:00,MANHATTAN,24,0,,false,<18,M,BLACK,18-24,M,BLACK,40.798248769000054,-73.96360423599998
141562036,2015-03-22,2023-04-30T16:39:00.000-04:00,QUEENS,100,0,,false,<18,M,BLACK,<18,M,BLACK,40.592856795000046,-73.79615314799997
141562613,2015-03-21,2023-04-30T15:55:00.000-04:00,BROOKLYN,70,0,,true,,,,18-24,M,BLACK,40.63068168700005,-73.97355419599995
141562615,2015-03-22,2023-04-30T02:00:00.000-04:00,QUEENS,104,0,PVT HOUSE,true,<18,F,WHITE HISPANIC,18-24,M,BLACK HISPANIC,40.70649202000004,-73.87859954299995
141567321,2015-03-23,2023-04-30T04:19:00.000-04:00,MANHATTAN,34,0,,false,,,,18-24,M,BLACK HISPANIC,40.85238849700005,-73.93149536299995
141580602,2015-03-23,2023-04-30T04:20:00.000-04:00,QUEENS,106,0,,false,18-24,M,BLACK,25-44,M,BLACK,40.68647346900008,-73.82026107799999
141592103,2015-03-23,2023-04-30T17:10:00.000-04:00,BROOKLYN,70,0,,false,18-24,M,BLACK,18-24,M,BLACK HISPANIC,40.65505608700005,-73.95630266099994
141609254,2015-03-24,2023-04-30T06:49:00.000-04:00,BROOKLYN,61,0,,true,25-44,M,WHITE,25-44,M,WHITE,40.60834498100007,-73.96748078199994
141621958,2015-03-23,2023-04-30T22:00:00.000-04:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,40.686374572000034,-73.92975127599993
141651981,2015-03-25,2023-04-30T12:25:00.000-04:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,<18,M,BLACK,40.66593674400008,-73.86432743699999
141680032,2015-03-26,2023-04-30T13:59:00.000-04:00,BROOKLYN,75,0,,true,,,,18-24,M,BLACK,40.675399421000066,-73.88111889099997
141680564,2015-03-26,2023-04-30T17:12:00.000-04:00,BRONX,43,0,,true,18-24,M,BLACK,25-44,M,BLACK HISPANIC,40.83064151000008,-73.87487738199997
141680565,2015-03-26,2023-04-30T14:47:00.000-04:00,QUEENS,113,0,,true,18-24,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,40.701000588000056,-73.77082210099996
141707494,2015-03-27,2023-04-30T13:25:00.000-04:00,STATEN ISLAND,120,0,,false,,,,18-24,M,BLACK,40.63714187800008,-74.08202501399995
141707495,2015-03-28,2023-04-30T04:07:00.000-04:00,BROOKLYN,90,0,,false,UNKNOWN,U,UNKNOWN,18-24,M,BLACK HISPANIC,40.70597233500007,-73.94212689199998
141707496,2015-03-28,2023-04-30T03:48:00.000-04:00,BRONX,50,0,BAR/NIGHT CLUB,false,,,,18-24,M,BLACK,40.880455949000066,-73.90307509599995
141709935,2015-03-28,2023-04-30T13:45:00.000-04:00,MANHATTAN,30,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,45-64,M,BLACK,40.829608902000075,-73.94620850999996
141724978,2015-03-28,2023-04-30T16:02:00.000-04:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,false,65+,M,BLACK,45-64,F,BLACK,40.667316337000045,-73.91793896299998
141724979,2015-03-28,2023-04-30T22:35:00.000-04:00,MANHATTAN,9,0,,false,,,,25-44,M,BLACK,40.72633502800005,-73.97480537999996
141724980,2015-03-29,2023-04-30T04:15:00.000-04:00,QUEENS,110,0,,false,,,,25-44,M,ASIAN / PACIFIC ISLANDER,40.733165393000036,-73.87055551299994
141763519,2015-03-30,2023-04-30T19:09:00.000-04:00,MANHATTAN,28,0,,false,,,,18-24,M,BLACK,40.802621249000026,-73.95108734799999
141763521,2015-03-30,2023-04-30T20:17:00.000-04:00,BROOKLYN,75,0,,false,,,,18-24,M,BLACK,40.670077494000054,-73.86868086899995
141768993,2015-03-31,2023-04-30T02:41:00.000-04:00,BRONX,52,0,,false,45-64,M,WHITE HISPANIC,25-44,M,UNKNOWN,40.87932550000005,-73.87487684799999
141769811,2015-03-31,2023-04-30T01:40:00.000-04:00,QUEENS,113,0,PVT HOUSE,true,18-24,M,BLACK,25-44,F,BLACK,40.67964697900004,-73.78966477899996
141793434,2015-03-31,2023-04-30T16:55:00.000-04:00,BRONX,47,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,45-64,M,BLACK,40.886497606000034,-73.84591809499994
141793435,2015-03-31,2023-04-30T20:05:00.000-04:00,QUEENS,104,0,MULTI DWELL - APT BUILD,false,65+,M,WHITE,25-44,F,WHITE,40.708689926000034,-73.89994741299995
141799308,2015-04-01,2023-04-30T01:19:00.000-04:00,BROOKLYN,75,0,,false,25-44,M,BLACK,18-24,M,BLACK,40.67141260500006,-73.88151014499994
141824677,2015-04-01,2023-04-30T11:00:00.000-04:00,BRONX,43,0,,false,,,,25-44,M,BLACK HISPANIC,40.83082803900004,-73.87000777599997
141903738,2015-04-03,2023-04-30T19:20:00.000-04:00,BRONX,47,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,40.88680362000008,-73.84687148699999
141903739,2015-04-03,2023-04-30T21:35:00.000-04:00,BRONX,52,0,,false,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,40.86840596500008,-73.89260767899998
141904327,2015-04-03,2023-04-30T21:46:00.000-04:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,40.67005535800007,-73.92117363699998
141904329,2015-04-04,2023-04-30T03:30:00.000-04:00,BRONX,46,0,,false,,,,18-24,F,BLACK HISPANIC,40.847786004000056,-73.90165545099995
141907722,2015-04-05,2023-04-30T14:20:00.000-04:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,BLACK,40.689048942000056,-73.95861495499997
141913424,2015-04-05,2023-04-30T17:09:00.000-04:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,M,BLACK,40.773793717000046,-73.93628198199997
141913425,2015-04-05,2023-04-30T03:20:00.000-04:00,BRONX,46,0,,true,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,40.853320273000065,-73.90602655899994
141913427,2015-04-05,2023-04-30T22:03:00.000-04:00,BROOKLYN,75,0,,false,,,,18-24,M,BLACK,40.66638495300003,-73.88320041399999
141913428,2015-04-04,2023-04-30T03:27:00.000-04:00,STATEN ISLAND,122,0,HOTEL/MOTEL,true,25-44,M,BLACK,18-24,F,WHITE HISPANIC,40.59715292300007,-74.08509719299997
141940431,2015-04-06,2023-04-30T15:35:00.000-04:00,BRONX,44,0,,false,<18,M,BLACK,18-24,M,BLACK,40.83227154700006,-73.91368284199996
141941109,2015-04-06,2023-04-30T20:00:00.000-04:00,BRONX,44,0,,false,,,,25-44,M,WHITE HISPANIC,40.82860761300003,-73.92174191999999
141947990,2015-04-07,2023-04-30T03:30:00.000-04:00,BROOKLYN,70,0,,false,,,,25-44,M,BLACK,40.64972086100005,-73.96312825099994
141955460,2015-04-07,2023-04-30T16:09:00.000-04:00,MANHATTAN,32,2,,false,,,,<18,M,BLACK,40.81198569400004,-73.94757677099994
142091373,2015-04-08,2023-04-30T21:01:00.000-04:00,BRONX,46,0,MULTI DWELL - APT BUILD,true,45-64,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,40.85626371400008,-73.90687687999997
142091374,2015-04-08,2023-04-30T20:10:00.000-04:00,MANHATTAN,33,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,40.84320948300007,-73.93820218699994
142091375,2015-04-08,2023-04-30T22:50:00.000-04:00,MANHATTAN,24,0,,false,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,40.799923731000035,-73.96237663899996
142091378,2015-04-10,2023-04-30T18:11:00.000-04:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,40.67510482400007,-74.00557200999998
142091379,2015-04-10,2023-04-30T20:31:00.000-04:00,BROOKLYN,67,0,,false,18-24,M,BLACK,25-44,F,BLACK,40.63833538200004,-73.93379478099996
142091380,2015-04-11,2023-04-30T02:43:00.000-04:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,40.793324667000036,-73.93892271499993
142091381,2015-04-11,2023-04-30T20:15:00.000-04:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK HISPANIC,40.67460123300003,-73.93057346899997
142091382,2015-04-12,2023-04-30T17:52:00.000-04:00,BROOKLYN,79,0,,false,18-24,M,BLACK,18-24,M,BLACK,40.67956951600007,-73.94124395899996
142091383,2015-04-12,2023-04-30T18:09:00.000-04:00,BROOKLYN,69,0,,false,,,,18-24,M,BLACK,40.63636439600003,-73.91800156999994
142091384,2015-04-12,2023-04-30T18:30:00.000-04:00,BRONX,47,0,,false,,,,18-24,M,BLACK,40.895726307000075,-73.84951671799996
142091385,2015-04-12,2023-04-30T21:00:00.000-04:00,BRONX,43,0,MULTI DWELL - APT BUILD,false,25-44,M,WHITE HISPANIC,25-44,F,BLACK,40.825063218000025,-73.87739703699998
142091387,2015-04-12,2023-04-30T22:30:00.000-04:00,STATEN ISLAND,120,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,<18,F,BLACK,40.636818411000036,-74.11865177499999
142091388,2015-04-13,2023-04-30T00:12:00.000-04:00,QUEENS,113,0,,false,,,,18-24,M,BLACK,40.672593988000074,-73.77514452399998
142091389,2015-04-13,2023-04-30T03:35:00.000-04:00,QUEENS,115,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,40.749481486000036,-73.87667896499994
142096493,2015-04-13,2023-04-30T16:05:00.000-04:00,BROOKLYN,88,0,,false,<18,M,BLACK,18-24,M,BLACK,40.68864777700003,-73.98025947799994
142141764,2015-04-14,2023-04-30T18:50:00.000-04:00,BRONX,40,0,,false,18-24,M,BLACK,<18,M,WHITE HISPANIC,40.81039896600004,-73.92489666599994
142141765,2015-04-14,2023-04-30T17:52:00.000-04:00,QUEENS,100,0,,false,,,,25-44,M,BLACK,40.592856795000046,-73.79615314799997
142169532,2015-04-15,2023-04-30T10:22:00.000-04:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,true,18-24,M,BLACK,25-44,M,BLACK,40.656167167000035,-73.92792675599998
142169533,2015-04-15,2023-04-30T20:30:00.000-04:00,BRONX,43,0,,false,25-44,M,BLACK,18-24,M,BLACK,40.83757793400008,-73.85445836499997
142169534,2015-04-15,2023-04-30T22:40:00.000-04:00,BRONX,48,0,,true,25-44,M,BLACK,18-24,M,BLACK HISPANIC,40.85475371800004,-73.89356144799996
142169745,2015-04-15,2023-04-30T23:02:00.000-04:00,QUEENS,100,0,,false,18-24,M,BLACK,18-24,F,BLACK,40.589729128000045,-73.81152718099997
142169746,2015-04-15,2023-04-30T06:21:00.000-04:00,BROOKLYN,73,0,,false,25-44,M,BLACK,25-44,F,WHITE,40.67152418400008,-73.91120183299995
142246692,2015-04-17,2023-04-30T13:24:00.000-04:00,QUEENS,113,0,,false,,,,25-44,M,BLACK,40.67289722900006,-73.76896791299998
142246693,2015-04-17,2023-04-30T20:15:00.000-04:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,BLACK,40.66623109200003,-73.92253777599996
142247296,2015-04-17,2023-04-30T20:15:00.000-04:00,BROOKLYN,70,0,,false,18-24,M,BLACK,18-24,M,BLACK,40.64174674800006,-73.95440410199996
142247297,2015-04-18,2023-04-30T00:02:00.000-04:00,BROOKLYN,77,0,,false,,,,18-24,F,WHITE,40.676178883000034,-73.95130265399996
142247298,2015-04-18,2023-04-30T02:19:00.000-04:00,BROOKLYN,75,0,,false,18-24,M,BLACK,18-24,M,BLACK,40.67985975700003,-73.88177297499993
142247299,2015-04-18,2023-04-30T04:40:00.000-04:00,BROOKLYN,77,0,,false,,,,25-44,M,BLACK,40.67696822500005,-73.96099084799994
142247300,2015-04-18,2023-04-30T12:42:00.000-04:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,UNKNOWN,<18,M,BLACK,40.66423954900006,-73.90842388499993
142247301,2015-04-18,2023-04-30T21:31:00.000-04:00,BROOKLYN,77,0,,false,25-44,M,BLACK,45-64,M,BLACK,40.67750995600005,-73.94700085899996
142247302,2015-04-18,2023-04-30T21:26:00.000-04:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,40.59712086700006,-73.94125101699996
142247303,2015-04-18,2023-04-30T21:15:00.000-04:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,BLACK,40.817941448000056,-73.84778592599997
142247304,2015-04-18,2023-04-30T22:00:00.000-04:00,BRONX,44,0,,false,,,,18-24,M,BLACK,40.82921521500003,-73.91754236699995
142247964,2015-04-18,2023-04-30T20:15:00.000-04:00,BRONX,46,0,,false,,,,25-44,M,BLACK HISPANIC,40.84966471400003,-73.89981285699997
142247965,2015-04-18,2023-04-30T22:45:00.000-04:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,BLACK,40.702203256000075,-73.94061134499998
142247966,2015-04-19,2023-04-30T00:09:00.000-04:00,BRONX,41,0,,false,,,,25-44,M,BLACK HISPANIC,40.81691600000005,-73.88663188999993
142247967,2015-04-19,2023-04-30T02:05:00.000-04:00,BRONX,47,2,MULTI DWELL - PUBLIC HOUS,false,1020,M,BLACK,25-44,M,BLACK,40.88365734900003,-73.84784635199998
142247968,2015-04-19,2023-04-30T02:21:00.000-04:00,MANHATTAN,23,0,,false,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,40.79126095200007,-73.94797048099997
142247969,2015-04-19,2023-04-30T05:03:00.000-04:00,BRONX,44,0,,false,,,,25-44,M,BLACK,40.82964058400006,-73.91521024099995
142252960,2015-04-19,2023-04-30T17:53:00.000-04:00,BRONX,44,0,,false,18-24,M,BLACK,18-24,M,BLACK,40.83113819000005,-73.91535490799998
142262289,2015-04-17,2023-04-30T08:26:00.000-04:00,BROOKLYN,75,0,PVT HOUSE,true,,,,18-24,M,BLACK,40.664947176000055,-73.87813086499995
142262290,2015-04-17,2023-04-30T19:09:00.000-04:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,<18,M,BLACK,40.69740025800007,-73.95130202999997
142262293,2015-04-19,2023-04-30T19:14:00.000-04:00,BROOKLYN,75,0,,true,25-44,M,WHITE HISPANIC,25-44,M,BLACK,40.680373243000076,-73.89275837699995
142291973,2015-04-20,2023-04-30T17:10:00.000-04:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,40.79199778700007,-73.94971896899995
142324357,2015-04-21,2023-04-30T13:01:00.000-04:00,BROOKLYN,75,0,,true,25-44,M,BLACK,18-24,M,BLACK HISPANIC,40.68037789700003,-73.86798682799997
142324358,2015-04-21,2023-04-30T10:20:00.000-04:00,MANHATTAN,32,0,,false,25-44,M,BLACK,25-44,M,BLACK,40.81152274200008,-73.94060072799994
142324889,2015-04-21,2023-04-30T21:46:00.000-04:00,BRONX,48,0,,false,,,,18-24,M,BLACK,40.84180657200005,-73.87938241999996
142324890,2015-04-21,2023-04-30T15:36:00.000-04:00,BROOKLYN,75,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,25-44,M,BLACK,40.66679461900003,-73.89651148199994
142324891,2015-04-21,2023-04-30T17:18:00.000-04:00,BROOKLYN,88,0,,false,,,,25-44,M,BLACK,40.68416584500005,-73.96906182199996
142331175,2015-04-22,2023-04-30T00:43:00.000-04:00,QUEENS,113,0,,false,18-24,M,BLACK,25-44,M,BLACK,40.67690072000005,-73.77150540999997
142414015,2015-04-24,2023-04-30T16:48:00.000-04:00,BROOKLYN,75,0,,false,18-24,M,BLACK,18-24,M,BLACK,40.66749482700004,-73.89716982999994
142414016,2015-04-24,2023-04-30T17:01:00.000-04:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,<18,M,BLACK,40.687863116000074,-73.94938958399996
142414703,2015-04-25,2023-04-30T02:17:00.000-04:00,BROOKLYN,75,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,25-44,M,BLACK,40.66003333200007,-73.88955824799996
142431624,2015-04-25,2023-04-30T16:30:00.000-04:00,QUEENS,114,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,40.769560255000044,-73.91536254599998
142431626,2015-04-25,2023-04-30T23:47:00.000-04:00,QUEENS,103,0,,false,,,,25-44,M,BLACK,40.71054252000005,-73.78711833899996
142432393,2015-04-26,2023-04-30T02:55:00.000-04:00,QUEENS,107,0,,false,25-44,M,BLACK,18-24,M,BLACK,40.70748008400005,-73.80364486599996
142432394,2015-04-26,2023-04-30T03:20:00.000-04:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,40.668280465000066,-73.90262664599999
142432395,2015-04-26,2023-04-30T14:00:00.000-04:00,BROOKLYN,73,0,,false,18-24,M,BLACK,18-24,M,BLACK,40.67005535800007,-73.92117363699998
142432396,2015-04-26,2023-04-30T13:50:00.000-04:00,MANHATTAN,24,0,,false,18-24,M,BLACK HISPANIC,18-24,M,BLACK,40.801780360000066,-73.96288081299997
142443716,2015-04-26,2023-04-30T22:30:00.000-04:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,40.67322433700008,-73.89138126799998
142444193,2015-04-26,2023-04-30T18:43:00.000-04:00,BRONX,44,0,,false,,,,25-44,M,BLACK HISPANIC,40.82832989800005,-73.92088473899997
142451735,2015-04-27,2023-04-30T01:00:00.000-04:00,BROOKLYN,90,0,,true,<18,M,BLACK,25-44,M,BLACK,40.70872736200005,-73.96418468099995
142472724,2015-04-27,2023-04-30T17:45:00.000-04:00,BRONX,47,0,PVT HOUSE,true,25-44,M,BLACK,25-44,F,WHITE HISPANIC,40.89951726100003,-73.85905391999995
142472725,2015-04-27,2023-04-30T20:27:00.000-04:00,BROOKLYN,70,0,,true,25-44,M,BLACK,25-44,M,BLACK,40.63728371900004,-73.95238177999994
142472726,2015-04-27,2023-04-30T23:00:00.000-04:00,BRONX,41,0,,false,25-44,M,BLACK HISPANIC,18-24,M,BLACK,40.81450132400005,-73.90222124499996
142504469,2015-04-28,2023-04-30T20:33:00.000-04:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,18-24,M,BLACK,40.807506293000074,-73.92405984899995
142505211,2015-04-29,2023-04-30T04:45:00.000-04:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,40.668797271000074,-73.88838345199997
142528604,2015-04-29,2023-04-30T21:24:00.000-04:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,40.68354945300007,-73.98849451599995
142528605,2015-04-29,2023-04-30T20:26:00.000-04:00,BRONX,47,0,,false,18-24,M,BLACK,18-24,M,BLACK,40.88449574600003,-73.86566072699998
142528606,2015-04-29,2023-04-30T18:13:00.000-04:00,BRONX,46,0,,false,,,,45-64,F,BLACK HISPANIC,40.85307643800007,-73.89874588399994
142534998,2015-04-29,2023-04-30T12:33:00.000-04:00,QUEENS,113,0,,true,,,,25-44,M,BLACK,40.68952902700005,-73.78195822899994
142566231,2015-04-30,2023-04-30T17:36:00.000-04:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,40.675921896000034,-73.91792972699994
142609757,2015-05-01,2023-04-30T23:55:00.000-04:00,MANHATTAN,5,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,<18,M,BLACK,40.70877328000006,-73.99853252499997
142610705,2015-05-03,2023-04-30T01:20:00.000-04:00,BRONX,46,0,,false,,,,45-64,M,BLACK HISPANIC,40.85238250900005,-73.91351531899994
142610706,2015-05-03,2023-04-30T02:46:00.000-04:00,MANHATTAN,33,0,,false,,,,18-24,M,BLACK HISPANIC,40.846441550000065,-73.93492883599998
142610707,2015-05-03,2023-04-30T14:17:00.000-04:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,18-24,M,BLACK,40.70115094300007,-73.94012427599995
142620865,2015-05-03,2023-04-30T20:52:00.000-04:00,BROOKLYN,90,0,,false,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,40.70937827100005,-73.94859842999995
142621426,2015-05-03,2023-04-30T23:00:00.000-04:00,STATEN ISLAND,120,0,,false,25-44,M,BLACK,45-64,F,WHITE,40.64224511400005,-74.08660211499995
142627468,2015-05-04,2023-04-30T04:57:00.000-04:00,BRONX,47,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,40.890092147000075,-73.85980087399997
142627469,2015-05-04,2023-04-30T05:37:00.000-04:00,BROOKLYN,75,0,,false,25-44,M,UNKNOWN,25-44,M,BLACK,40.65377760300004,-73.88815630399995
